Height,Weight,Sex
167.8,54.620000000000005,female
164.1,59.55,male
166.1,61.239999999999995,female
181.2,66.1,male
157.6,49.74,female
183.8,69.2,male
162.2,51.379999999999995,female
161.1,40.04,female
176.5,65.9,female
170.0,48.3,female
164.3,46.420000000000016,female
168.2,49.18,female
165.0,53.9,female
185.4,87.60000000000001,male
181.5,61.95,male
188.9,66.05,male
178.9,59.85,male
184.2,77.39999999999999,male
164.8,50.02,female
164.9,44.66000000000001,female
166.0,49.50000000000001,female
183.5,74.95,male
173.7,70.25,male
156.5,38.400000000000006,female
165.3,46.120000000000005,female
165.6,59.13999999999999,female
178.6,69.5,male
170.3,81.05000000000001,male
159.7,60.58,female
185.2,56.99999999999999,male
174.1,74.14999999999999,male
160.9,52.86,female
173.2,61.480000000000004,female
171.3,74.35000000000001,male
170.5,55.6,female
156.4,50.760000000000005,female
163.7,49.78,female
186.9,72.55,male
162.2,60.779999999999994,female
158.3,44.52000000000001,female
170.4,49.06000000000001,female
183.0,68.3,male
169.9,72.55,male
171.8,69.82000000000002,female
164.5,43.699999999999996,female
159.0,54.1,female
170.4,66.8,male
166.7,48.379999999999995,female
182.6,77.1,male
167.6,60.440000000000005,female
174.9,69.25,male
159.5,50.7,female
175.7,50.449999999999996,male
170.1,41.05,male
167.6,67.0,male
171.2,65.19999999999999,male
192.3,71.95,male
155.6,42.04,female
175.6,55.699999999999996,male
166.5,62.95,male
153.5,46.400000000000006,female
179.4,87.9,male
172.4,66.60000000000001,male
147.1,36.040000000000006,female
166.9,50.760000000000005,female
166.9,49.86000000000001,female
182.9,76.45,male
161.1,52.44,female
175.7,60.24999999999999,male
172.1,59.15,male
183.2,81.0,male
167.3,66.65,male
174.0,67.4,male
178.9,70.55,male
172.2,76.69999999999999,male
153.9,54.160000000000004,female
169.9,65.35000000000001,male
171.0,51.2,female
184.2,65.0,male
175.1,67.74000000000001,female
172.9,64.45,male
179.2,69.8,male
164.4,48.160000000000004,female
168.6,72.8,male
158.9,47.760000000000005,female
177.7,51.55,male
163.8,47.72000000000001,female
179.3,77.65,male
167.5,70.55,male
153.1,46.64,female
163.3,58.02000000000001,female
158.9,41.86,female
155.9,37.96000000000001,female
176.9,63.650000000000006,male
177.9,60.45,male
172.1,61.849999999999994,male
162.1,57.14,female
172.4,58.86000000000001,female
162.6,53.440000000000005,female
169.2,46.97999999999999,female
163.2,69.1,male
163.9,55.06,female
165.0,56.5,female
156.4,47.660000000000004,female
168.8,55.32000000000001,female
187.8,56.300000000000004,male
164.1,46.04,female
175.7,61.349999999999994,male
177.7,64.64999999999999,male
169.7,47.64999999999999,male
152.3,30.42000000000001,female
184.1,67.95,male
193.5,88.65,male
150.9,43.760000000000005,female
177.1,50.15,male
175.2,60.699999999999996,male
176.8,65.4,male
153.6,46.54,female
162.8,53.120000000000005,female
186.5,79.85,male
158.2,58.38,female
174.3,69.25,male
168.0,75.8,male
171.8,58.72000000000001,female
170.5,64.9,female
164.5,50.699999999999996,female
164.8,39.72,female
186.4,77.4,male
171.4,50.56,female
175.3,50.220000000000006,female
180.7,67.05,male
168.3,47.220000000000006,female
171.1,74.55,male
177.1,55.65,male
169.1,55.44,female
165.3,47.32000000000001,female
160.7,53.68,female
165.3,54.02,female
176.9,78.15,male
170.6,64.0,male
166.0,52.00000000000001,female
161.8,50.420000000000016,female
155.6,54.54,female
174.2,66.19999999999999,male
161.8,50.12000000000001,female
156.3,47.32000000000001,female
189.5,82.65,male
162.6,54.040000000000006,female
174.1,72.35,male
169.3,48.12000000000001,female
163.3,46.42000000000001,female
174.9,75.05,male
162.4,44.96000000000001,female
164.8,36.02,female
185.9,77.35000000000001,male
167.2,53.39999999999999,male
157.1,46.24,female
160.2,57.78,female
163.3,40.32000000000001,female
166.1,60.739999999999995,female
167.3,56.02,female
183.8,69.10000000000001,male
173.4,70.10000000000001,male
175.5,60.05,male
167.9,43.06000000000001,female
175.7,56.88,female
161.9,52.06,female
173.0,56.2,male
148.7,39.379999999999995,female
155.8,55.32000000000001,female
169.1,53.349999999999994,male
175.1,50.949999999999996,male
177.7,62.24999999999999,male
180.8,65.0,male
162.8,52.220000000000006,female
183.1,67.85,male
185.4,79.3,male
178.3,70.35000000000001,male
185.6,67.6,male
174.9,64.75,male
166.2,48.980000000000004,female
164.4,54.46000000000001,female
162.8,47.52,female
168.6,64.64,female
177.0,73.0,male
162.8,50.720000000000006,female
159.5,47.1,female
173.6,61.599999999999994,male
176.6,70.8,male
156.6,49.34,female
166.7,65.77999999999999,female
181.8,69.5,male
176.6,70.0,male
179.9,64.75,male
162.0,58.5,female
163.4,47.26,female
176.5,60.05,male
156.0,45.10000000000001,female
164.3,57.12000000000001,female
157.8,45.120000000000005,female
154.9,38.06000000000001,female
152.2,42.08,female
152.1,43.64,female
185.9,70.55,male
154.4,50.06,female
159.0,54.6,female
179.3,67.25,male
171.7,70.64999999999999,male
166.0,54.00000000000001,female
187.2,76.1,male
150.5,46.1,female
183.6,75.39999999999999,male
159.2,46.58,female
175.1,69.85,male
168.5,51.900000000000006,female
171.2,57.38,female
166.7,52.849999999999994,male
160.3,55.620000000000005,female
165.6,45.94,female
168.8,48.400000000000006,male
166.2,50.980000000000004,female
174.9,50.06000000000001,female
182.1,85.25,male
171.6,72.89999999999999,male
151.2,40.58,female
158.6,36.94,female
162.8,54.120000000000005,female
181.9,68.95,male
173.9,59.35,male
174.2,62.3,male
157.0,49.900000000000006,female
165.6,59.63999999999999,female
197.0,76.0,male
178.1,82.55,male
168.8,47.52000000000001,female
189.1,78.95,male
162.3,49.620000000000005,female
156.6,46.74,female
168.1,53.239999999999995,female
164.9,73.35000000000001,male
170.7,77.44999999999999,male
169.4,55.760000000000005,female
152.9,46.660000000000004,female
159.8,53.220000000000006,female
159.6,52.5,male
165.8,49.220000000000006,female
165.1,53.24000000000001,female
157.2,44.98,female
163.2,63.68,female
169.0,49.400000000000006,female
182.4,65.60000000000001,male
156.8,36.82000000000001,female
164.5,49.0,female
184.1,62.55,male
171.2,76.19999999999999,male
160.1,54.64000000000001,female
177.0,70.9,male
182.0,65.0,male
149.0,36.0,female
175.6,72.0,male
168.7,56.68000000000001,female
183.4,67.4,male
180.7,67.55,male
174.9,52.050000000000004,male
176.0,60.2,male
186.0,71.7,male
177.1,72.35,male
162.3,48.72,female
169.4,43.06,female
169.7,70.64999999999999,male
167.7,48.58,female
154.9,55.36000000000001,female
183.0,73.1,male
183.4,86.2,male
162.9,50.860000000000014,female
178.8,70.60000000000001,male
162.2,43.17999999999999,female
167.1,45.84,female
174.4,68.3,male
168.6,49.9,male
173.6,84.9,male
170.7,40.64999999999999,male
160.5,49.1,female
156.3,44.82000000000001,female
183.7,75.64999999999999,male
161.6,40.94,female
160.1,50.64000000000001,female
157.7,52.379999999999995,female
168.6,46.739999999999995,female
182.5,81.55,male
158.7,50.18,female
177.8,74.80000000000001,male
164.6,55.64,female
154.5,43.00000000000001,female
169.7,57.879999999999995,female
165.5,45.400000000000006,female
176.1,61.449999999999996,male
159.8,49.220000000000006,female
156.5,41.6,female
156.6,41.84,female
160.3,46.120000000000005,female
183.1,75.45,male
170.3,53.620000000000005,female
153.6,53.339999999999996,female
161.3,52.82000000000001,female
182.1,62.65,male
161.3,46.92000000000001,female
182.2,64.89999999999999,male
197.5,89.45,male
167.6,60.34,female
168.9,47.760000000000005,female
159.9,50.06000000000001,female
178.2,74.5,male
163.4,44.46,female
188.2,66.0,male
182.5,59.35,male
158.5,49.60000000000001,female
170.3,52.32000000000001,female
165.1,59.14000000000001,female
180.7,77.64999999999999,male
175.8,74.7,male
173.4,67.46,female
157.1,53.540000000000006,female
165.1,39.940000000000005,female
174.1,64.14999999999999,male
158.7,54.779999999999994,female
153.9,51.56,female
165.4,49.56000000000001,female
154.4,41.96000000000001,female
177.4,74.60000000000001,male
186.3,67.45,male
155.7,46.68,female
180.9,79.05,male
181.4,75.0,male
167.1,40.34,female
163.3,46.120000000000005,female
180.8,72.0,male
168.6,52.04,female
169.0,55.900000000000006,female
166.4,47.56,female
164.1,61.84,female
164.6,48.74,female
195.9,77.85000000000001,male
159.1,43.64,female
156.5,41.1,female
155.9,46.96000000000001,female
186.5,73.55,male
166.1,49.739999999999995,female
185.2,62.699999999999996,male
187.9,75.15,male
176.8,65.0,male
166.1,47.739999999999995,female
177.5,65.85,male
164.4,48.660000000000004,female
162.9,49.56000000000001,female
170.7,57.480000000000004,female
164.8,50.22,female
156.2,44.18,female
165.1,47.540000000000006,female
175.8,77.9,male
165.5,58.0,female
156.0,35.800000000000004,female
180.5,62.65,male
175.7,55.64999999999999,male
179.0,74.5,male
161.7,63.07999999999999,female
167.6,44.040000000000006,female
165.3,66.95,male
158.4,34.66000000000001,female
172.3,64.25,male
161.2,55.88,female
184.7,82.75,male
165.0,47.4,female
188.7,75.94999999999999,male
159.0,49.300000000000004,female
164.4,48.760000000000005,female
173.7,53.18000000000001,female
169.9,76.15,male
183.8,69.7,male
178.9,76.95,male
159.1,46.74,female
181.6,77.89999999999999,male
180.1,63.449999999999996,male
158.4,53.160000000000004,female
181.4,74.9,male
157.3,53.720000000000006,female
152.3,44.82000000000001,female
173.9,57.550000000000004,male
172.7,83.14999999999999,male
165.9,54.56,female
161.6,54.64,female
183.1,69.25,male
166.9,57.260000000000005,female
152.8,52.50000000000001,male
162.9,56.66000000000001,female
188.2,73.69999999999999,male
168.7,64.64999999999999,male
178.2,70.19999999999999,male
183.1,62.75,male
165.1,54.940000000000005,female
164.5,50.4,female
182.7,63.949999999999996,male
163.4,53.56,female
192.9,82.25,male
177.5,76.05,male
177.6,59.699999999999996,male
156.4,42.86,female
162.1,56.040000000000006,female
159.3,58.52000000000001,female
160.5,39.0,female
164.5,51.15,male
163.1,44.339999999999996,female
180.6,65.39999999999999,male
169.1,53.64,female
175.6,56.839999999999996,female
166.0,63.7,male
173.3,75.45,male
161.8,59.420000000000016,female
171.2,69.3,male
176.6,66.1,male
168.7,68.55,male
176.0,65.1,male
193.7,81.35,male
186.2,78.5,male
152.0,52.00000000000001,female
152.4,55.56000000000001,female
170.4,41.46000000000001,female
184.3,87.05000000000001,male
164.2,46.97999999999999,female
156.2,41.98,female
165.6,71.2,male
161.9,53.86000000000001,female
172.9,65.55,male
163.7,46.88,female
152.2,38.779999999999994,female
185.7,81.44999999999999,male
162.5,53.5,female
165.3,57.120000000000005,female
164.3,55.420000000000016,female
172.4,83.1,male
155.5,62.400000000000006,female
182.2,63.599999999999994,male
164.7,53.48,female
150.4,64.26,female
175.7,74.64999999999999,male
177.0,74.7,male
174.2,57.89999999999999,male
166.5,45.80000000000001,female
179.0,64.2,male
158.2,37.68,female
162.4,55.260000000000005,female
166.5,49.20000000000001,female
175.0,54.5,female
162.4,53.86000000000001,female
181.2,80.3,male
167.5,59.65,male
174.7,72.64999999999999,male
178.1,65.14999999999999,male
171.7,52.97999999999999,female
162.2,51.17999999999999,female
176.8,66.7,male
175.2,73.39999999999999,male
189.1,80.85,male
167.4,54.96000000000001,female
163.2,52.28,female
163.6,51.54,female
183.5,64.05,male
158.0,43.6,female
156.2,33.379999999999995,female
173.5,54.00000000000001,female
164.0,55.30000000000001,female
148.8,40.22000000000001,female
166.6,61.24,female
157.3,53.150000000000006,male
180.3,66.65,male
170.6,66.7,male
179.3,78.35000000000001,male
156.6,46.54,female
159.9,50.36000000000001,female
157.3,52.720000000000006,female
168.8,48.800000000000004,male
172.6,64.0,male
160.5,59.7,female
160.7,43.38,female
169.9,66.05,male
190.0,84.6,male
158.6,45.239999999999995,female
149.5,42.800000000000004,female
149.5,28.100000000000005,female
187.6,77.39999999999999,male
174.2,58.89999999999999,male
164.5,48.9,female
152.2,40.17999999999999,female
180.0,62.7,male
161.9,61.550000000000004,male
164.6,60.940000000000005,female
180.7,70.25,male
175.5,70.05,male
167.5,49.6,female
180.0,49.5,male
163.3,50.720000000000006,female
165.5,50.400000000000006,female
155.8,42.92000000000001,female
177.3,56.050000000000004,male
180.0,63.9,male
173.6,46.599999999999994,male
170.0,64.2,male
166.5,43.50000000000001,female
162.5,47.0,female
182.3,79.35000000000001,male
177.6,63.14000000000001,female
177.1,59.440000000000005,female
159.5,50.7,female
182.4,75.10000000000001,male
176.9,64.35000000000001,male
179.7,63.48,female
156.3,50.22000000000001,female
164.2,43.279999999999994,female
177.4,63.400000000000006,male
172.7,82.55,male
172.6,67.39999999999999,male
153.8,50.32000000000001,female
158.4,50.160000000000004,female
184.2,70.5,male
169.5,50.699999999999996,female
168.7,51.980000000000004,female
172.3,59.95,male
176.1,62.55,male
177.4,57.16000000000001,female
163.1,45.44,female
164.6,62.699999999999996,male
174.8,56.120000000000005,female
160.6,37.94,female
183.2,50.8,male
153.8,54.72000000000001,female
183.1,69.75,male
171.7,76.64999999999999,male
178.1,52.349999999999994,male
160.6,58.839999999999996,female
159.2,43.08,female
173.1,47.63999999999999,female
183.7,78.75,male
163.1,47.03999999999999,female
172.8,63.800000000000004,male
172.1,54.540000000000006,female
178.6,60.099999999999994,male
182.3,67.85000000000001,male
153.5,48.800000000000004,female
183.8,61.800000000000004,male
186.0,68.1,male
182.8,63.900000000000006,male
178.9,77.05,male
158.4,50.760000000000005,female
184.7,67.64999999999999,male
158.7,56.379999999999995,female
154.7,43.779999999999994,female
164.1,42.04,female
172.1,50.440000000000005,female
163.7,51.580000000000005,female
172.0,62.699999999999996,female
173.0,62.0,male
157.4,51.760000000000005,female
186.3,56.85000000000001,male
174.0,69.9,male
160.8,42.92000000000001,female
185.8,82.10000000000001,male
161.2,49.28,female
176.4,60.6,male
165.8,46.620000000000005,female
178.1,71.45,male
169.4,67.8,male
180.8,74.9,male
173.8,75.80000000000001,male
180.8,73.30000000000001,male
176.5,61.35,male
163.7,51.38,female
163.6,58.04,female
179.2,74.1,male
180.6,71.2,male
165.5,48.1,female
157.5,50.9,female
184.6,63.199999999999996,male
174.1,69.35,male
165.1,52.24000000000001,female
164.1,62.34,female
163.8,55.92000000000001,female
157.4,47.16000000000001,female
167.0,39.4,female
167.0,51.4,female
160.4,42.66000000000001,female
166.3,57.42000000000001,female
171.9,63.06,female
164.8,44.22,female
165.1,60.040000000000006,female
165.0,41.8,female
164.7,51.949999999999996,male
162.7,60.58,female
185.5,65.75,male
173.4,60.800000000000004,male
193.9,75.45,male
167.5,58.4,female
178.1,65.14999999999999,male
159.1,39.84,female
184.4,61.7,male
181.8,76.30000000000001,male
169.2,68.19999999999999,male
160.7,49.980000000000004,female
159.8,62.52000000000001,female
159.3,55.82000000000001,female
174.2,72.1,male
184.4,82.4,male
164.0,50.900000000000006,female
158.3,45.02000000000001,female
175.5,56.05,male
163.8,71.4,male
164.5,54.3,female
178.7,63.949999999999996,male
164.3,69.45,male
185.0,88.1,male
153.2,45.18,female
167.6,49.64000000000001,female
161.7,41.17999999999999,female
170.2,66.5,male
151.5,51.0,female
154.0,48.5,female
170.3,49.720000000000006,female
168.9,62.35,male
161.8,51.72000000000001,female
166.0,47.10000000000001,female
191.7,68.14999999999999,male
174.0,67.1,male
183.5,56.45,male
144.5,40.6,female
171.9,70.75,male
182.7,68.25,male
165.0,39.3,female
156.5,48.300000000000004,female
160.1,43.040000000000006,female
161.9,53.45,male
181.7,66.25,male
160.3,53.720000000000006,female
176.2,70.5,male
173.9,62.150000000000006,male
177.9,61.050000000000004,male
165.1,62.24000000000001,female
168.3,59.82000000000001,female
169.2,49.07999999999999,female
161.3,62.22000000000001,female
162.5,41.6,female
163.3,50.52000000000001,female
176.4,74.3,male
171.5,58.400000000000006,female
190.1,82.95,male
176.8,71.80000000000001,male
164.1,49.24,female
169.3,58.85000000000001,male
175.8,59.900000000000006,male
169.6,52.84,female
159.3,57.82000000000001,female
173.5,58.55,male
161.7,51.17999999999999,female
186.2,75.19999999999999,male
180.3,72.25,male
171.2,58.580000000000005,female
181.0,70.1,male
161.9,47.160000000000004,female
159.7,51.779999999999994,female
189.5,76.75,male
183.1,62.15,male
165.0,57.8,female
146.5,59.0,female
175.3,64.15,male
163.3,69.05000000000001,male
173.4,59.5,male
167.3,41.22,female
160.0,60.7,female
177.8,68.5,male
162.1,51.440000000000005,female
164.3,44.72000000000001,female
159.6,49.74,female
166.1,65.53999999999999,female
161.4,50.160000000000004,female
171.3,72.55000000000001,male
159.8,48.82000000000001,female
158.4,45.86000000000001,female
166.8,48.12000000000001,female
168.4,50.16,female
185.3,68.55000000000001,male
168.6,45.8,male
168.3,49.02000000000001,female
168.2,50.88,female
165.9,54.36,female
169.9,74.55,male
177.8,65.10000000000001,male
165.6,43.239999999999995,female
158.8,52.62000000000001,female
164.1,62.34,female
157.4,45.96000000000001,female
151.2,40.68,female
165.7,54.28,female
180.5,70.95,male
165.0,54.3,female
173.4,69.5,male
177.0,68.6,male
183.5,88.15,male
160.0,47.0,female
162.1,49.84,female
178.1,59.949999999999996,male
165.7,49.28,female
160.1,37.64000000000001,female
167.0,52.0,female
166.9,59.75,male
175.4,57.0,male
164.3,57.52000000000001,female
163.1,50.239999999999995,female
155.9,49.260000000000005,female
184.5,73.95,male
159.3,47.620000000000005,female
161.4,44.56,female
188.1,77.64999999999999,male
165.4,55.26000000000001,female
157.5,51.5,female
167.8,45.52,female
185.4,83.5,male
166.1,54.739999999999995,female
165.6,71.2,male
173.8,73.0,male
178.5,71.45,male
177.7,71.14999999999999,male
178.2,63.89999999999999,male
181.1,58.75,male
175.0,57.8,male
155.5,42.900000000000006,female
174.9,80.15,male
159.2,50.78,female
161.1,48.54,female
169.7,57.64999999999999,male
186.6,69.5,male
156.9,42.660000000000004,female
163.3,51.220000000000006,female
166.0,64.2,male
170.9,59.45,male
154.9,40.96000000000001,female
160.0,47.8,female
174.6,74.1,male
159.5,42.00000000000001,female
154.7,46.279999999999994,female
188.1,61.75,male
166.3,50.12000000000001,female
194.8,67.5,male
183.2,58.099999999999994,male
167.1,53.540000000000006,female
163.2,64.88,female
178.5,72.05,male
167.8,58.50000000000001,male
152.7,49.379999999999995,female
149.8,39.92000000000001,female
162.9,55.76000000000001,female
171.7,74.14999999999999,male
166.7,41.47999999999999,female
174.6,62.4,male
165.0,56.9,female
157.4,41.760000000000005,female
176.6,58.64,female
169.1,55.74,female
167.0,60.5,female
163.9,57.56,female
164.5,63.9,female
161.8,45.72000000000001,female
166.2,58.480000000000004,female
165.2,53.199999999999996,male
168.5,63.75,male
163.4,66.4,male
157.1,40.34,female
152.8,39.220000000000006,female
165.2,54.58,female
172.2,63.379999999999995,female
156.7,48.38,female
153.4,54.06000000000001,female
177.2,75.89999999999999,male
177.0,68.6,male
154.8,45.12000000000001,female
173.4,81.10000000000001,male
183.7,72.44999999999999,male
164.9,40.96000000000001,female
176.1,60.55,male
166.3,63.25000000000001,male
163.2,56.980000000000004,female
177.8,74.60000000000001,male
177.6,66.2,male
156.0,56.00000000000001,female
176.4,71.10000000000001,male
179.8,60.2,male
168.1,74.64999999999999,male
151.2,51.08,female
173.9,58.550000000000004,male
161.7,49.57999999999999,female
166.5,54.20000000000001,female
157.2,47.08,female
179.2,57.279999999999994,female
172.0,59.3,female
160.7,60.78,female
147.0,40.7,female
171.5,66.15,male
164.5,44.599999999999994,female
166.3,50.75000000000001,male
162.5,47.4,female
157.3,49.92000000000001,female
168.4,62.0,male
160.8,42.82000000000001,female
180.5,58.65,male
168.4,46.16,female
176.1,64.25,male
178.8,61.400000000000006,male
156.5,49.2,female
170.3,66.75,male
163.1,42.63999999999999,female
154.0,51.2,female
166.0,51.10000000000001,female
178.2,79.8,male
161.6,44.64,female
187.2,85.3,male
163.7,48.68000000000001,female
189.0,63.4,male
175.4,60.2,male
152.7,53.379999999999995,female
174.5,64.35,male
175.9,60.650000000000006,male
154.6,43.64,female
174.3,71.05000000000001,male
166.2,54.18000000000001,female
167.5,56.4,female
178.7,64.94999999999999,male
176.7,52.97999999999999,female
171.8,52.00000000000001,male
172.0,48.9,female
168.5,60.10000000000001,female
158.5,47.800000000000004,female
164.6,51.24,female
154.0,51.6,female
194.3,73.05000000000001,male
154.8,52.82000000000001,female
180.3,72.65,male
188.5,71.15,male
172.1,65.75,male
171.5,43.50000000000001,female
165.5,52.1,female
172.7,77.85,male
167.2,48.879999999999995,female
158.3,50.620000000000005,female
162.3,44.72,female
151.3,41.62000000000001,female
155.4,44.36000000000001,female
156.6,46.94,female
162.2,52.08,female
168.4,65.9,male
187.4,80.3,male
180.8,69.2,male
151.9,44.260000000000005,female
152.4,50.260000000000005,female
172.8,60.00000000000001,male
178.4,73.7,male
182.0,64.2,male
156.1,48.339999999999996,female
159.2,56.38,female
177.7,61.449999999999996,male
172.1,50.940000000000005,female
166.5,37.80000000000001,female
156.1,46.04,female
165.0,55.9,female
191.6,78.1,male
170.8,58.7,male
179.4,61.5,male
181.8,82.0,male
172.2,47.379999999999995,female
182.8,64.9,male
169.0,56.30000000000001,female
180.9,53.35,male
145.8,45.32000000000001,female
169.5,68.35,male
175.4,69.60000000000001,male
156.3,50.32000000000001,female
192.4,86.2,male
164.5,51.0,female
166.6,58.84,female
163.9,48.56,female
162.0,37.8,female
181.9,86.95,male
176.8,63.400000000000006,male
159.6,46.74,female
159.0,39.900000000000006,female
165.8,54.92000000000001,female
176.9,65.95,male
165.3,51.220000000000006,female
185.8,61.60000000000001,male
155.4,44.46,female
163.5,54.7,female
173.1,68.14999999999999,male
164.7,51.779999999999994,female
176.5,51.45,male
188.1,74.95,male
152.6,49.74,female
161.8,56.72000000000001,female
169.7,50.279999999999994,female
157.1,48.14,female
156.2,48.08,female
176.7,52.24999999999999,male
167.4,49.16000000000001,female
173.2,54.980000000000004,female
176.7,78.35,male
177.5,48.55,male
172.8,64.30000000000001,male
171.1,58.849999999999994,male
163.5,42.800000000000004,female
159.1,48.04,female
159.7,58.98,female
178.2,63.49999999999999,male
181.4,74.2,male
174.7,60.949999999999996,male
179.1,65.05,male
176.5,58.10000000000001,female
159.8,50.32000000000001,female
188.5,90.95,male
163.4,53.86,female
178.2,65.5,male
156.3,44.92000000000001,female
172.7,71.05,male
169.1,50.34,female
172.1,64.85,male
177.1,74.25,male
173.1,47.44,female
183.3,59.550000000000004,male
178.7,68.55,male
162.5,48.1,female
191.0,81.0,male
188.8,84.5,male
156.5,44.7,female
153.3,51.82000000000001,female
167.9,58.650000000000006,male
175.5,75.45,male
174.7,73.64999999999999,male
168.5,66.15,male
179.0,64.1,male
171.2,53.78,female
192.9,76.35000000000001,male
175.6,69.8,male
147.4,33.260000000000005,female
170.9,52.46,female
164.0,47.30000000000001,female
190.6,74.7,male
169.3,49.320000000000014,female
164.8,40.620000000000005,female
169.1,45.44,female
172.5,64.95,male
173.5,71.75,male
163.6,47.04,female
192.5,89.15,male
158.9,55.660000000000004,female
165.1,47.940000000000005,female
163.8,52.62000000000001,female
182.5,67.55,male
182.3,73.95,male
153.9,43.56,female
163.4,68.2,male
157.0,47.400000000000006,female
151.0,38.900000000000006,female
169.8,45.52,female
183.4,72.60000000000001,male
162.1,47.84,female
177.3,72.85000000000001,male
181.7,54.949999999999996,male
158.2,39.68,female
176.2,75.39999999999999,male
164.4,68.2,male
169.8,64.7,male
158.9,40.160000000000004,female
163.6,34.239999999999995,female
174.1,70.25,male
161.2,48.38,female
171.1,35.44,female
158.8,53.22000000000001,female
179.4,66.10000000000001,male
185.6,68.5,male
183.3,81.35000000000001,male
177.3,74.75,male
171.0,56.400000000000006,female
160.2,50.08,female
178.6,78.5,male
160.4,47.360000000000014,female
170.6,63.8,male
158.3,44.42000000000001,female
164.8,52.32,female
175.3,74.35000000000001,male
167.5,54.7,female
173.1,73.45,male
173.4,85.2,male
180.8,70.0,male
182.4,78.60000000000001,male
199.7,87.85,male
178.3,72.05000000000001,male
165.6,61.63999999999999,female
192.4,72.8,male
166.4,52.86,female
189.5,78.65,male
170.7,62.88,female
160.4,51.860000000000014,female
174.5,57.9,female
164.4,63.0,male
172.2,74.39999999999999,male
146.3,55.82000000000001,female
168.5,49.85,male
156.0,33.900000000000006,female
167.3,58.52,female
167.9,52.16000000000001,female
165.7,47.980000000000004,female
161.8,48.22000000000001,female
191.8,90.0,male
156.8,37.720000000000006,female
154.4,53.46000000000001,female
177.2,75.8,male
168.0,46.300000000000004,female
180.7,71.05,male
169.0,54.5,male
164.8,59.02,female
165.2,52.48,female
149.8,48.12000000000001,female
176.1,65.25,male
159.0,47.9,female
186.0,75.9,male
161.7,49.779999999999994,female
156.8,60.02000000000001,female
154.8,49.42000000000001,female
165.4,43.860000000000014,female
158.9,48.56,female
169.7,67.05,male
169.1,51.64,female
156.6,50.74,female
160.4,43.46000000000001,female
183.0,77.7,male
157.2,52.779999999999994,female
167.9,58.550000000000004,male
180.2,72.1,male
171.4,51.06,female
159.5,41.300000000000004,female
158.2,47.980000000000004,female
169.9,68.55,male
179.0,63.1,male
173.4,75.3,male
175.3,56.550000000000004,male
175.6,67.89999999999999,male
175.0,65.7,male
171.1,60.949999999999996,male
160.1,56.14000000000001,female
173.8,61.00000000000001,male
159.4,53.660000000000004,female
181.7,73.35,male
164.2,41.57999999999999,female
181.4,68.10000000000001,male
159.5,51.50000000000001,female
184.0,76.8,male
168.2,83.6,male
169.7,52.55,male
191.3,75.45,male
178.5,70.05,male
169.6,61.64,female
178.5,79.05,male
178.2,60.199999999999996,male
196.7,85.64999999999999,male
150.1,54.84,female
156.6,46.14,female
163.8,62.42000000000001,female
172.0,101.8,male
168.5,51.50000000000001,female
183.0,88.9,male
161.4,53.46,female
161.2,52.78,female
160.1,55.74000000000001,female
158.5,41.400000000000006,female
154.6,47.440000000000005,female
158.2,51.18,female
177.6,51.599999999999994,male
165.7,49.480000000000004,female
155.2,52.58,female
191.2,80.3,male
178.6,75.3,male
161.4,60.56,female
175.8,50.52000000000001,female
175.9,63.85,male
169.1,60.55,male
169.4,74.60000000000001,male
156.2,46.08,female
167.8,57.720000000000006,female
176.9,73.35000000000001,male
177.6,77.1,male
155.3,51.82000000000001,female
154.5,50.6,female
190.6,82.0,male
166.3,57.92000000000001,female
166.9,48.660000000000004,female
184.5,72.55,male
174.5,66.25,male
186.1,63.75,male
172.2,45.8,male
189.8,79.2,male
170.7,61.24999999999999,male
162.4,52.06000000000001,female
185.3,76.65,male
170.2,58.699999999999996,male
180.3,61.75000000000001,male
164.0,52.00000000000001,female
154.9,56.760000000000005,female
175.4,56.7,male
162.1,59.75,male
166.7,58.07999999999999,female
172.8,65.2,male
161.9,44.86000000000001,female
181.7,70.14999999999999,male
180.4,58.1,male
181.7,74.85,male
179.4,69.3,male
165.2,63.379999999999995,female
156.0,44.7,female
160.5,53.6,female
190.5,73.55,male
162.9,44.360000000000014,female
183.3,64.65,male
158.1,50.440000000000005,female
178.1,60.349999999999994,male
168.2,41.78,female
180.0,70.2,male
156.0,47.800000000000004,female
154.5,55.300000000000004,female
184.8,64.60000000000001,male
160.0,45.8,female
159.8,47.42000000000001,female
179.6,68.1,male
177.9,73.45,male
182.0,72.6,male
161.6,54.44,female
189.2,60.49999999999999,male
153.9,38.660000000000004,female
193.2,71.1,male
176.8,78.10000000000001,male
174.9,51.45,male
152.8,32.02,female
176.2,68.1,male
164.0,60.20000000000001,female
163.5,44.60000000000001,female
178.9,63.45,male
170.5,60.25,male
190.6,75.6,male
185.4,81.60000000000001,male
163.2,59.88,female
184.0,68.4,male
175.1,71.14999999999999,male
173.2,66.8,male
158.2,52.480000000000004,female
158.5,46.400000000000006,female
178.6,69.6,male
173.6,51.14,female
172.7,52.14999999999999,male
150.3,30.020000000000003,female
166.7,60.879999999999995,female
186.3,67.35000000000001,male
181.2,64.5,male
152.9,49.160000000000004,female
167.3,47.52,female
159.3,58.120000000000005,female
162.8,49.52,female
153.9,47.160000000000004,female
164.1,52.04,female
174.0,52.400000000000006,female
